radio,mcc,mnc,lac,cid,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region,location,d_nearest_road
UMTS,624,2,31022,37677,0,11.52122498,3.946151733,1000,1,1,1486985263,1486985263,0,POINT (11.521224975586 3.9461517333984),Yaounde,Centre,urban,0.007753675
UMTS,624,2,31022,37717,0,11.49650574,3.913192749,1000,1,1,1485666553,1485666553,0,POINT (11.496505737305 3.9131927490234),Yaounde,Centre,urban,0.007848025
UMTS,624,2,31022,37783,0,11.52397156,3.896713257,1000,1,1,1491550391,1491550391,0,POINT (11.523971557617 3.8967132568359),Yaounde,Centre,urban,0.007815292
UMTS,624,2,31022,37785,0,11.50611877,3.931045532,1000,1,1,1491550243,1491550243,0,POINT (11.506118774414 3.9310455322266),Yaounde,Centre,urban,0.003179765
UMTS,624,2,31022,37793,0,11.521963,3.945655,1000,1,1,1505837158,1505837158,0,POINT (11.521963 3.945655),Yaounde,Centre,urban,0.013954098
UMTS,624,2,31022,37794,0,11.52122498,3.929672241,1000,1,1,1490949785,1490949785,0,POINT (11.521224975586 3.9296722412109),Yaounde,Centre,urban,0.002485294
UMTS,624,2,31022,37795,0,11.5171051,3.940658569,1000,1,1,1490949539,1490949539,0,POINT (11.517105102539 3.9406585693359),Yaounde,Centre,urban,0.006235005
UMTS,624,2,31022,37798,0,11.558304,3.904953,1000,2,1,1485419232,1490337708,0,POINT (11.558304 3.904953),Yaounde,Centre,urban,0.003101313
UMTS,624,2,31022,38459,0,11.49101257,3.91456604,1000,1,1,1491318950,1491318950,0,POINT (11.491012573242 3.9145660400391),Yaounde,Centre,urban,0.006569296
UMTS,624,2,31022,38472,0,11.58027649,3.92829895,1000,1,1,1486985263,1486985263,0,POINT (11.580276489258 3.9282989501953),Okoa,Centre,rural,0.002851917
UMTS,624,2,31022,38473,0,11.5789032,3.929672241,1000,1,1,1486985263,1486985263,0,POINT (11.578903198242 3.9296722412109),Okoa,Centre,rural,0.005857134
UMTS,624,2,31022,38481,0,11.53907776,3.962631226,1000,1,1,1486434455,1486434455,0,POINT (11.539077758789 3.9626312255859),Okoa,Centre,rural,0.009093432
UMTS,624,2,31022,38484,0,11.54319763,3.903579712,1000,1,1,1485311838,1485311838,0,POINT (11.543197631836 3.9035797119141),Yaounde,Centre,urban,0.014317343
UMTS,624,2,31022,38486,0,11.531749,3.89831,1000,5,1,1492540200,1493920306,0,POINT (11.531749 3.89831),Yaounde,Centre,urban,0.008368136
UMTS,624,2,31022,38492,0,11.523285,3.909073,1000,2,1,1487645128,1491986415,0,POINT (11.523285 3.909073),Yaounde,Centre,urban,0.016946664
UMTS,624,2,31022,38493,0,11.524658,3.910446,1000,2,1,1490974111,1491986415,0,POINT (11.524658 3.910446),Yaounde,Centre,urban,0.013720347
UMTS,624,2,31022,38516,0,11.50611877,3.881607056,1000,1,1,1491318950,1491318950,0,POINT (11.506118774414 3.8816070556641),Yaounde,Centre,urban,0.012488686
UMTS,624,2,31022,38519,0,11.493073,3.914566,1000,2,1,1485688023,1491318950,0,POINT (11.493073 3.914566),Yaounde,Centre,urban,0.013242159
UMTS,624,2,31022,38523,0,11.506119,3.897629,1000,3,1,1485115680,1491318955,0,POINT (11.506119 3.897629),Yaounde,Centre,urban,0.012976325
UMTS,624,2,31022,38524,0,11.50749207,3.895339966,1000,1,1,1485091903,1485091903,0,POINT (11.50749206543 3.8953399658203),Yaounde,Centre,urban,0.004619736
UMTS,624,2,31022,38525,0,11.491013,3.914566,1000,2,1,1485688023,1491318950,0,POINT (11.491013 3.914566),Yaounde,Centre,urban,0.001728993
UMTS,624,2,31022,38533,0,11.51573181,3.876113892,1000,1,1,1491318955,1491318955,0,POINT (11.515731811523 3.8761138916016),Yaounde,Centre,urban,0.001364485
UMTS,624,2,31022,38555,0,11.496506,3.913193,1000,2,1,1485688023,1491318950,0,POINT (11.496506 3.913193),Yaounde,Centre,urban,0.000608232
UMTS,624,2,31022,38572,0,11.52122498,3.86100769,1000,1,1,1485420782,1485420782,0,POINT (11.521224975586 3.8610076904297),Yaounde,Centre,urban,0.001930663
UMTS,624,2,31022,38581,0,11.52534485,3.888473511,1000,1,1,1490319989,1490319989,0,POINT (11.525344848633 3.8884735107422),Yaounde,Centre,urban,0.005812388
UMTS,624,2,31022,38586,0,11.51985168,3.884353638,1000,1,1,1484925305,1484925305,0,POINT (11.51985168457 3.8843536376953),Yaounde,Centre,urban,0.011625269
UMTS,624,2,31022,39826,0,11.540794,3.89225,1000,8,1,1484267126,1485235736,0,POINT (11.540794 3.89225),Yaounde,Centre,urban,0.008879824
UMTS,624,2,31022,39829,0,11.540647,3.892005,1000,7,1,1484267126,1485235736,0,POINT (11.540647 3.892005),Yaounde,Centre,urban,0.003936507
UMTS,624,2,31022,39832,0,11.54182434,3.893966675,1000,10,1,1484128030,1485311838,0,POINT (11.54182434082 3.8939666748047),Yaounde,Centre,urban,0.002474272
UMTS,624,2,31022,43265,0,11.55006409,3.898086548,1000,1,1,1484714881,1484714881,0,POINT (11.550064086914 3.8980865478516),Yaounde,Centre,urban,0.014336521
UMTS,624,2,31022,43267,0,11.54182434,3.893966675,1000,4,1,1484423278,1485223230,0,POINT (11.54182434082 3.8939666748047),Yaounde,Centre,urban,0.001092389
UMTS,624,2,31022,63489,0,11.53770447,3.88710022,1000,1,1,1485223230,1485223230,0,POINT (11.537704467773 3.8871002197266),Yaounde,Centre,urban,0.01116224
UMTS,624,2,31022,63491,0,11.5322113,3.88710022,1000,1,1,1485223230,1485223230,0,POINT (11.532211303711 3.8871002197266),Yaounde,Centre,urban,0.005157619
UMTS,624,2,31021,4765,0,9.665908813,4.080734253,1000,1,1,1487057952,1487057952,0,POINT (9.6659088134766 4.0807342529297),Bonaberi,Littoral,urban,0.008322934
UMTS,624,2,31021,8135,0,9.751052856,4.067001343,1000,1,1,1491591108,1491591108,0,POINT (9.7510528564453 4.0670013427734),Douala,Littoral,urban,0.005465704
UMTS,624,2,31021,30044,0,9.664535522,4.086227417,1000,1,1,1487057952,1487057952,0,POINT (9.6645355224609 4.0862274169922),Bonaberi,Littoral,urban,0.001436107
UMTS,624,2,31021,30045,0,9.665908813,4.084854126,1000,1,1,1487057952,1487057952,0,POINT (9.6659088134766 4.0848541259766),Bonaberi,Littoral,urban,0.004657557
UMTS,624,2,31021,30047,0,9.667282104,4.086227417,1000,1,1,1487057952,1487057952,0,POINT (9.6672821044922 4.0862274169922),Bonaberi,Littoral,urban,0.00120223
UMTS,624,2,31021,30048,0,9.665908813,4.084854126,1000,2,1,1487125458,1491964520,0,POINT (9.6659088134766 4.0848541259766),Bonaberi,Littoral,urban,0.004196579
UMTS,624,2,31021,30058,0,9.670028687,4.077987671,1000,1,1,1481703473,1481703473,0,POINT (9.6700286865234 4.0779876708984),Bonaberi,Littoral,urban,0.015152878
UMTS,624,2,31021,30059,0,9.667282104,4.077987671,1000,1,1,1486380335,1486380335,0,POINT (9.6672821044922 4.0779876708984),Bonaberi,Littoral,urban,0.001419151
UMTS,624,2,31021,30062,0,9.670028687,4.077987671,1000,1,1,1481703473,1481703473,0,POINT (9.6700286865234 4.0779876708984),Bonaberi,Littoral,urban,0.002789525
UMTS,624,2,31021,30063,0,9.667969,4.080734,1000,2,1,1485101235,1491964520,0,POINT (9.667968999999999 4.080734),Bonaberi,Littoral,urban,0.000252496
UMTS,624,2,31021,30077,0,9.728936,4.072965,1000,4,1,1505366602,1505413268,0,POINT (9.728936000000001 4.072965),Douala,Littoral,urban,0.002282299
UMTS,624,2,31021,30081,0,9.728923,4.072986,1000,27,1,1505414612,1505427331,0,POINT (9.728923 4.072986),Douala,Littoral,urban,0.000659876
UMTS,624,2,31021,30082,0,9.73938,4.067688,1165,2,1,1487581685,1491194365,0,POINT (9.739380000000001 4.067688),Douala,Littoral,urban,0.011429305
UMTS,624,2,31021,30083,0,9.727909,4.073598,1000,6,1,1505371508,1505371603,0,POINT (9.727909 4.073598),Douala,Littoral,urban,0.003781133
UMTS,624,2,31021,30092,0,9.735123,4.064804,1000,5,1,1488810224,1491785584,0,POINT (9.735123 4.064804000000001),Douala,Littoral,urban,0.004964557
UMTS,624,2,31021,30095,0,9.751052856,4.067001343,1000,2,1,1491632275,1491785584,0,POINT (9.7510528564453 4.0670013427734),Douala,Littoral,urban,0.00779941
UMTS,624,2,31021,30104,0,9.738693237,4.083480835,1000,1,1,1486263265,1486263265,0,POINT (9.7386932373047 4.0834808349609),Douala,Littoral,urban,0.0008434
UMTS,624,2,31021,30112,0,9.733200073,4.065628052,1000,1,1,1488553720,1488553720,0,POINT (9.7332000732422 4.0656280517578),Douala,Littoral,urban,0.00175791
UMTS,624,2,31021,30117,0,9.682203,4.069057,1000,5,1,1505838996,1505839131,0,POINT (9.682202999999999 4.069057),Bonaberi,Littoral,urban,0.00219323
UMTS,624,2,31021,30118,0,9.682236,4.06611,1993,7,1,1482484115,1505839154,0,POINT (9.682236 4.06611),Bonaberi,Littoral,urban,0.00832757
UMTS,624,2,31021,30119,0,9.681343,4.068927,1000,4,1,1505839002,1505839099,0,POINT (9.681343 4.068927),Bonaberi,Littoral,urban,0.004650684
UMTS,624,2,31021,30121,0,9.68294,4.069087,1000,7,1,1505838998,1505839125,0,POINT (9.682939999999999 4.069087000000001),Bonaberi,Littoral,urban,0.000995525
UMTS,624,2,31021,30122,0,9.683109,4.066162,1970,7,1,1482484115,1505839146,0,POINT (9.683109 4.066162),Bonaberi,Littoral,urban,0.078115941
UMTS,624,2,31021,30123,0,9.681628,4.069044,1000,2,1,1505839086,1505839092,0,POINT (9.681628 4.069044),Bonaberi,Littoral,urban,0.071107625
UMTS,624,2,31021,30124,0,9.709854126,4.056015015,1000,2,1,1488680560,1489228066,0,POINT (9.7098541259766 4.0560150146484),Douala,Littoral,urban,0.011303798
UMTS,624,2,31021,30124,0,9.711227417,4.056015015,1000,1,1,1481703473,1481703473,0,POINT (9.7112274169922 4.0560150146484),Douala,Littoral,urban,0.036413785
UMTS,624,2,31021,30126,0,9.708480835,4.056015015,1000,4,1,1484566004,1488888359,0,POINT (9.7084808349609 4.0560150146484),Douala,Littoral,urban,0.019481954
UMTS,624,2,31021,30127,0,9.710312,4.056015,1000,3,1,1484566004,1488553679,0,POINT (9.710312 4.056015),Douala,Littoral,urban,0.012004142
UMTS,624,2,31021,30128,0,9.707107544,4.043655396,1000,1,1,1487999760,1487999760,0,POINT (9.7071075439453 4.0436553955078),Douala,Littoral,urban,0.004336546
UMTS,624,2,31021,30129,0,9.708480835,4.056015015,1000,4,1,1482318417,1488888359,0,POINT (9.7084808349609 4.0560150146484),Douala,Littoral,urban,0.001154107
UMTS,624,2,31021,30141,0,9.719789,4.081769,1000,1,1,1505839080,1505839080,0,POINT (9.719789 4.081769),Douala,Littoral,urban,0.009210806
UMTS,624,2,31021,30142,0,9.719467163,4.083480835,1000,1,1,1485363952,1485363952,0,POINT (9.7194671630859 4.0834808349609),Douala,Littoral,urban,0.001752699
UMTS,624,2,31021,30144,0,9.67414856,4.075241089,1000,1,1,1482212534,1482212534,0,POINT (9.6741485595703 4.0752410888672),Bonaberi,Littoral,urban,0.002098716
UMTS,624,2,31021,30148,0,9.677682,4.071421,1000,1,1,1536387442,1536387442,0,POINT (9.677682000000001 4.071421),Bonaberi,Littoral,urban,0.000322418
UMTS,624,2,31021,30163,0,9.689254761,4.042282104,1000,1,1,1487751572,1487751572,0,POINT (9.6892547607422 4.0422821044922),Douala,Littoral,urban,0.00310964
UMTS,624,2,31021,30177,0,9.708480835,4.056015015,1000,2,1,1487694764,1488888359,0,POINT (9.7084808349609 4.0560150146484),Douala,Littoral,urban,0.020513587
UMTS,624,2,31021,30178,0,9.704360962,4.053268433,1000,1,1,1482212534,1482212534,0,POINT (9.7043609619141 4.0532684326172),Douala,Littoral,urban,0.004114358
UMTS,624,2,31021,30179,0,9.70161438,4.054641724,1000,1,1,1482212575,1482212575,0,POINT (9.7016143798828 4.0546417236328),Douala,Littoral,urban,0.000247044
UMTS,624,2,31021,30181,0,9.709396,4.056015,1000,3,1,1482238012,1487231151,0,POINT (9.709396 4.056015),Douala,Littoral,urban,0.000535314
UMTS,624,2,31021,30183,0,9.702987671,4.054641724,1000,1,1,1490162910,1490162910,0,POINT (9.7029876708984 4.0546417236328),Douala,Littoral,urban,0.002020254
UMTS,624,2,31021,30198,0,9.713973999,4.069747925,1000,1,1,1487057952,1487057952,0,POINT (9.7139739990234 4.0697479248047),Douala,Littoral,urban,0.006947173
UMTS,624,2,31021,30202,0,9.713973999,4.069747925,1000,1,1,1487057952,1487057952,0,POINT (9.7139739990234 4.0697479248047),Douala,Littoral,urban,0.00339592
UMTS,624,2,31021,30259,0,9.741005,4.084921,1000,1,1,1505839105,1505839105,0,POINT (9.741004999999999 4.084921),Douala,Littoral,urban,0.000622104
UMTS,624,2,31021,30261,0,9.743661,4.089839,1000,1,1,1505839102,1505839102,0,POINT (9.743660999999999 4.089839),Douala,Littoral,urban,0.000615087
UMTS,624,2,31021,30263,0,9.743661,4.089839,1000,1,1,1505839064,1505839064,0,POINT (9.743660999999999 4.089839),Douala,Littoral,urban,0.011254894
UMTS,624,2,31021,30317,0,9.711227417,4.06288147,1000,1,1,1486740503,1486740503,0,POINT (9.7112274169922 4.0628814697266),Douala,Littoral,urban,0.011397461
UMTS,624,2,31021,30318,0,9.708480835,4.06288147,1000,3,1,1488680560,1492351831,0,POINT (9.7084808349609 4.0628814697266),Douala,Littoral,urban,0.007812192
UMTS,624,2,31021,30319,0,9.708480835,4.06288147,1000,1,1,1486740503,1486740503,0,POINT (9.7084808349609 4.0628814697266),Douala,Littoral,urban,6.79E-05
UMTS,624,2,31021,30321,0,9.712601,4.062881,1000,2,1,1485638624,1486740503,0,POINT (9.712600999999999 4.062881),Douala,Littoral,urban,0.008038112
UMTS,624,2,31021,30322,0,9.708480835,4.06288147,1000,6,1,1486812522,1492351831,0,POINT (9.7084808349609 4.0628814697266),Douala,Littoral,urban,0.004452908
UMTS,624,2,31021,30325,0,9.71534729,4.064254761,1000,1,1,1488553720,1488553720,0,POINT (9.7153472900391 4.0642547607422),Douala,Littoral,urban,0.000466906
UMTS,624,2,31021,30326,0,9.713973999,4.064254761,1000,1,1,1481590794,1481590794,0,POINT (9.7139739990234 4.0642547607422),Douala,Littoral,urban,0.006331773
UMTS,624,2,31021,30327,0,9.713973999,4.065628052,1000,1,1,1481703473,1481703473,0,POINT (9.7139739990234 4.0656280517578),Douala,Littoral,urban,0.008327775
UMTS,624,2,31021,30329,0,9.713973999,4.064254761,1000,1,1,1481249557,1481249557,0,POINT (9.7139739990234 4.0642547607422),Douala,Littoral,urban,0.004344392
UMTS,624,2,31021,30337,0,9.702987671,4.060134888,1000,1,1,1486740503,1486740503,0,POINT (9.7029876708984 4.0601348876953),Douala,Littoral,urban,0.009015969
UMTS,624,2,31021,30338,0,9.708480835,4.056015015,1000,1,1,1488888359,1488888359,0,POINT (9.7084808349609 4.0560150146484),Douala,Littoral,urban,0.000445203
UMTS,624,2,31021,30339,0,9.702987671,4.058761597,1000,1,1,1486740503,1486740503,0,POINT (9.7029876708984 4.0587615966797),Douala,Littoral,urban,0.000369653
UMTS,624,2,31021,30342,0,9.708480835,4.056015015,1000,1,1,1482298028,1482298028,0,POINT (9.7084808349609 4.0560150146484),Douala,Littoral,urban,0.007804004
UMTS,624,2,31021,30343,0,9.702987671,4.058761597,1000,1,1,1486740503,1486740503,0,POINT (9.7029876708984 4.0587615966797),Douala,Littoral,urban,0.000421646
UMTS,624,2,31021,30357,0,9.672775269,4.094467163,1000,1,1,1488692519,1488692519,0,POINT (9.6727752685547 4.0944671630859),Bonaberi,Littoral,urban,0.000231837
UMTS,624,2,31021,30364,0,9.711474,4.061138,1000,4,1,1482290515,1493319810,0,POINT (9.711474000000001 4.061138),Douala,Littoral,urban,0.009287472
UMTS,624,2,31021,30365,0,9.716034,4.058075,1000,2,1,1482457639,1487238818,0,POINT (9.716034000000001 4.058075),Douala,Littoral,urban,0.010376911
UMTS,624,2,31021,30366,0,9.709854,4.057732,1000,4,1,1482238012,1492351831,0,POINT (9.709854 4.057732),Douala,Littoral,urban,0.009047651
UMTS,624,2,31021,30367,0,9.712601,4.060822,1000,2,1,1488810224,1492405832,0,POINT (9.712600999999999 4.060822),Douala,Littoral,urban,0.000666065
UMTS,624,2,31021,30368,0,9.722213745,4.057388306,1000,1,1,1488976019,1488976019,0,POINT (9.7222137451172 4.0573883056641),Douala,Littoral,urban,0.010007654
UMTS,624,2,31021,30369,0,9.709854126,4.057388306,1000,2,1,1486625308,1491591108,0,POINT (9.7098541259766 4.0573883056641),Douala,Littoral,urban,0.008941749
UMTS,624,2,31021,30372,0,9.698867798,4.050521851,1000,2,1,1488091830,1488888359,0,POINT (9.6988677978516 4.0505218505859),Douala,Littoral,urban,0.001748775
UMTS,624,2,31021,30373,0,9.697494507,4.051895142,1000,3,1,1486625309,1488888359,0,POINT (9.6974945068359 4.0518951416016),Douala,Littoral,urban,0.003147797
UMTS,624,2,31021,30375,0,9.699162,4.051559,1000,3,1,1488091830,1492540200,0,POINT (9.699161999999999 4.051558999999999),Douala,Littoral,urban,0.001961972
UMTS,624,2,31021,30375,0,9.700241089,4.051895142,1000,1,1,1484541521,1484541521,0,POINT (9.7002410888672 4.0518951416016),Douala,Littoral,urban,0.003007046
UMTS,624,2,31021,30376,0,9.698867798,4.054641724,1000,1,1,1489305399,1489305399,0,POINT (9.6988677978516 4.0546417236328),Douala,Littoral,urban,0.005061737
UMTS,624,2,31021,30381,0,9.720840454,4.06288147,1000,1,1,1482490419,1482490419,0,POINT (9.7208404541016 4.0628814697266),Douala,Littoral,urban,0.009395382
UMTS,624,2,31021,30383,0,9.702135,4.069072,1000,1,1,1505663881,1505663881,0,POINT (9.702135 4.069072),Douala,Littoral,urban,0.007957691
UMTS,624,2,31021,30384,0,9.665908813,4.084854126,1000,1,1,1491145951,1491145951,0,POINT (9.6659088134766 4.0848541259766),Bonaberi,Littoral,urban,0.008160879
UMTS,624,2,31021,30387,0,9.665908813,4.084854126,1000,1,1,1491026459,1491026459,0,POINT (9.6659088134766 4.0848541259766),Bonaberi,Littoral,urban,0.010177539
UMTS,624,2,31021,30454,0,9.704360962,4.04914856,1000,1,1,1482212534,1482212534,0,POINT (9.7043609619141 4.0491485595703),Douala,Littoral,urban,0.01193167
UMTS,624,2,31021,30455,0,9.708480835,4.06288147,1000,1,1,1488553720,1488553720,0,POINT (9.7084808349609 4.0628814697266),Douala,Littoral,urban,0.009667706
UMTS,624,2,31021,30456,0,9.704360962,4.04914856,1000,1,1,1482212534,1482212534,0,POINT (9.7043609619141 4.0491485595703),Douala,Littoral,urban,0.010979668
UMTS,624,2,31021,30533,0,9.6614,4.070814,1000,38,1,1505333904,1505334114,0,POINT (9.6614 4.070814),Bonaberi,Littoral,urban,0.000461802
UMTS,624,2,31021,30534,0,9.668655396,4.077987671,1000,2,1,1486456783,1486691423,0,POINT (9.6686553955078 4.0779876708984),Bonaberi,Littoral,urban,0.00182902
UMTS,624,2,31021,30536,0,9.661412,4.070896,1000,42,1,1505334144,1505337294,0,POINT (9.661412 4.070896),Bonaberi,Littoral,urban,0.007963565
UMTS,624,2,31021,30546,0,9.743661,4.089839,1000,1,1,1505839132,1505839132,0,POINT (9.743660999999999 4.089839),Douala,Littoral,urban,0.001104874
UMTS,624,2,31021,30549,0,9.742117,4.089773,1000,1,1,1505839127,1505839127,0,POINT (9.742117 4.089773),Douala,Littoral,urban,0.000375183
UMTS,624,2,31021,30622,0,9.643936157,4.094467163,1000,1,1,1486124797,1486124797,0,POINT (9.6439361572266 4.0944671630859),Bonaberi,Littoral,urban,0.006463543
UMTS,624,2,31021,30705,0,9.716721,4.055328,1000,2,1,1481360846,1482490419,0,POINT (9.716721000000001 4.055328),Douala,Littoral,urban,0.002295817
UMTS,624,2,31021,30706,0,9.743958,4.066092,3305,2,1,1481364452,1493900183,0,POINT (9.743958000000001 4.066092),Douala,Littoral,urban,0.002071017
UMTS,624,2,31021,30708,0,9.716720581,4.050521851,1000,1,1,1488976101,1488976101,0,POINT (9.7167205810547 4.0505218505859),Douala,Littoral,urban,0.002341135
UMTS,624,2,31021,30709,0,9.770703,4.079192,1000,1,1,1493900018,1493900018,0,POINT (9.770702999999999 4.079192),Douala,Littoral,urban,0.002770662
UMTS,624,2,31021,30711,0,9.70161438,4.050521851,1000,1,1,1483362179,1483362179,0,POINT (9.7016143798828 4.0505218505859),Douala,Littoral,urban,9.01E-05
UMTS,624,2,31021,30715,0,9.70161438,4.050521851,1000,1,1,1483409480,1483409480,0,POINT (9.7016143798828 4.0505218505859),Douala,Littoral,urban,0.006816666
UMTS,624,2,31021,30792,0,9.705734,4.064941,1000,2,1,1481736140,1488553720,0,POINT (9.705734 4.064941),Douala,Littoral,urban,0.010407495
UMTS,624,2,31021,30793,0,9.70122,4.069664,1000,1,1,1505839130,1505839130,0,POINT (9.701219999999999 4.069664),Douala,Littoral,urban,0.003087129
UMTS,624,2,31021,30796,0,9.705734253,4.065628052,1000,1,1,1481703473,1481703473,0,POINT (9.7057342529297 4.0656280517578),Douala,Littoral,urban,1.14E-05
UMTS,624,2,31021,30807,0,9.728248,4.082784,1000,4,1,1506063785,1506068449,0,POINT (9.728247999999999 4.082783999999999),Douala,Littoral,urban,0.004284687
UMTS,624,2,31021,30808,0,9.730453491,4.080734253,1000,1,1,1491312989,1491312989,0,POINT (9.7304534912109 4.0807342529297),Douala,Littoral,urban,0.004284687
UMTS,624,2,31021,30818,0,9.707107544,4.025802612,1000,1,1,1488553720,1488553720,0,POINT (9.7071075439453 4.0258026123047),Douala,Littoral,urban,0.012242614
UMTS,624,2,31021,30848,0,9.657669067,4.094467163,1000,1,1,1482212575,1482212575,0,POINT (9.6576690673828 4.0944671630859),Bonaberi,Littoral,urban,0.000306187
UMTS,624,2,31021,30857,0,9.697495,4.051208,1000,2,1,1486625309,1488888359,0,POINT (9.697495 4.051208),Douala,Littoral,urban,0.000453287
UMTS,624,2,31021,30867,0,9.704360962,4.054641724,1000,1,1,1488888359,1488888359,0,POINT (9.7043609619141 4.0546417236328),Douala,Littoral,urban,0.006676854
UMTS,624,2,31021,30897,0,9.690628052,4.071121216,1000,1,1,1481703473,1481703473,0,POINT (9.6906280517578 4.0711212158203),Bonaberi,Littoral,urban,6.02E-05
UMTS,624,2,31021,30901,0,9.698867798,4.072494507,1000,1,1,1492405832,1492405832,0,POINT (9.6988677978516 4.0724945068359),Bonaberi,Littoral,urban,0.00040812
UMTS,624,2,31021,30903,0,9.685134888,4.069747925,1000,1,1,1481703514,1481703514,0,POINT (9.6851348876953 4.0697479248047),Bonaberi,Littoral,urban,0.01050788
