radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,624,2,16,36361,0,11.503695,3.883438,1085,51,1,1368806285,1408433870,0
GSM,624,2,25,9552,0,11.500893,3.84822,3827,298,1,1368813705,1479545195,0
GSM,624,2,15,9481,0,11.542126,3.876425,2547,269,1,1368857318,1464657927,0
GSM,624,2,25,36463,0,11.488604,3.857691,1719,65,1,1368866303,1409035702,0
GSM,624,2,25,36461,0,11.494776,3.86027,1284,54,1,1368866620,1409035702,0
GSM,624,2,25,36462,0,11.494648,3.853253,1000,17,1,1368866620,1408636107,0
GSM,624,2,212,6457,0,11.48551940918,3.8692474365234,1000,1,1,1368848757,1368848757,0
GSM,624,2,16,4561,0,11.502751,3.88249,1749,42,1,1368890345,1472477410,0
GSM,624,2,21,36421,0,11.528397,3.856659,1000,18,1,1369035840,1381907810,0
GSM,624,2,25,36313,0,11.501741,3.863325,1401,16,1,1369133008,1424733052,0
GSM,624,2,25,9423,0,11.501514,3.862704,1974,17,1,1369133379,1478705147,0
GSM,624,2,23,10072,0,11.519477,3.799522,6085,44,1,1369217649,1477236423,0
GSM,624,2,23,37013,0,11.528209,3.80176,3837,35,1,1369219159,1408433870,0
GSM,624,2,23,9773,0,11.528676,3.802453,5342,47,1,1369219409,1408433870,0
GSM,624,2,25,9421,0,11.503776,3.862946,1653,34,1,1369338879,1478705147,0
GSM,624,2,16,9162,0,11.51835,3.871007,1875,96,1,1369475843,1480098700,0
GSM,624,2,17,10002,0,11.570206,3.996506,3102,3,1,1369478275,1377836852,0
GSM,624,2,17,37233,0,11.553635,4.024979,3309,5,1,1369478521,1382776710,0
GSM,624,2,38,12763,0,11.522497,4.119393,11373,40,1,1369479120,1382933857,0
GSM,624,2,16,9254,0,11.519794,3.883919,3317,120,1,1369499507,1484489857,0
GSM,624,2,16,36351,0,11.520202,3.885,3137,102,1,1369499507,1408433870,0
GSM,624,2,7,39013,0,9.766108,4.048294,7664,135,1,1369930500,1381887549,0
GSM,624,2,7,15323,0,9.7661,4.047638,5873,70,1,1369930744,1378376406,0
GSM,624,2,13,31202,0,9.813734,4.064418,4699,42,1,1369987949,1381157331,0
GSM,624,2,7,30911,0,9.779928,4.053545,113825,250,1,1369988251,1381888093,0
GSM,624,2,13,7962,0,9.813104,4.05981,4589,38,1,1369992955,1381153288,0
GSM,624,2,7,6682,0,9.77972,4.035416,1000,16,1,1370007869,1466120260,0
GSM,624,2,46,641,0,9.331038,4.07783,14790,26,1,1370262801,1433856074,0
GSM,624,2,23,9233,0,11.516455,3.824363,3128,38,1,1370279270,1471917831,0
GSM,624,2,23,36823,0,11.501955,3.800672,6543,31,1,1370280497,1382764131,0
GSM,624,2,20,10121,0,11.490882,3.796986,3914,21,1,1370280745,1473041504,0
GSM,624,2,7,15321,0,9.768109,4.049162,7479,100,1,1370326268,1479204887,0
GSM,624,2,16,10183,0,11.512382,3.879433,4216,132,1,1370334230,1479053501,0
GSM,624,2,13,30951,0,9.790289,4.087993,5536,7,1,1370335215,1380804823,0
GSM,624,2,13,33611,0,9.796995,4.078024,20169,77,1,1370377021,1381158165,0
GSM,624,2,7,39012,0,9.767722,4.043987,2938,29,1,1370442620,1377745426,0
GSM,624,2,15,37413,0,11.53867,3.868734,5507,155,1,1370448173,1409021608,0
GSM,624,2,46,8202,0,9.595263,4.157336,39464,27,1,1370505189,1487695965,0
GSM,624,2,50,16751,0,11.979218,2.948848,8316,14,1,1370515648,1430111789,0
GSM,624,2,50,16743,0,11.985397338867,2.9532623291016,1000,1,1,1370506353,1370506353,0
GSM,624,2,50,16742,0,11.979316,2.951693,2583,7,1,1370526368,1428480068,0
GSM,624,2,50,16741,0,12.011146,2.956353,5406,4,1,1370526368,1456050609,0
GSM,624,2,7,34262,0,9.779892,4.056473,1000,3,1,1370530594,1376482093,0
GSM,624,1,50,196,0,12.199630737305,3.0960845947266,1000,1,1,1370513377,1370513377,0
GSM,624,2,16,5432,0,11.524429,3.880913,3057,93,1,1370535307,1465201090,0
GSM,624,2,13,30942,0,9.794541,4.094696,3838,12,1,1370540983,1380959918,0
GSM,624,2,23,7001,0,11.525783,3.783924,11752,69,1,1370543221,1430460598,0
GSM,624,2,12,31152,0,9.789963,3.974991,2384,3,1,1370589277,1370589277,0
GSM,624,2,25,37152,0,11.49283,3.844447,2901,170,1,1370619589,1409122885,0
GSM,624,2,25,36232,0,11.487269,3.843303,1645,186,1,1370619897,1408818750,0
GSM,624,2,25,37151,0,11.496162,3.849654,2941,116,1,1370619897,1409122888,0
GSM,624,1,19,36032,0,11.522598266602,3.8610076904297,1000,1,1,1370599571,1370599571,0
GSM,624,2,7,15331,0,9.762824,4.047971,1000,7,1,1370629284,1478126817,0
GSM,624,2,13,33601,0,9.795321,4.091317,2673,17,1,1370694117,1380027458,0
GSM,624,2,13,39223,0,9.782867,4.086685,1599,6,1,1370694615,1378880041,0
GSM,624,2,13,39222,0,9.796234,4.087006,2705,30,1,1370707709,1380712503,0
GSM,624,2,15,9073,0,11.53726,3.860523,1000,34,1,1370709411,1382920760,0
GSM,624,2,16,10103,0,11.502665,3.879027,1075,33,1,1370719817,1451138202,0
GSM,624,2,7,39022,0,9.768677,4.046059,2066,36,1,1370931073,1381888993,0
GSM,624,2,823,5673,0,9.9872589111328,4.1507720947266,1000,1,1,1370922471,1370922471,0
GSM,624,2,823,5672,0,9.9872589111328,4.1507720947266,1000,1,1,1370922471,1370922471,0
GSM,624,2,13,31201,0,9.809494,4.076798,6054,45,1,1370971549,1381147419,0
GSM,624,2,88,2272,0,9.8966217041016,4.1617584228516,1000,1,1,1371019009,1371019009,0
GSM,624,2,16,10181,0,11.517758,3.877487,1872,103,1,1371063556,1479053501,0
GSM,624,2,7,15332,0,9.761353,4.043655,1000,8,1,1371114642,1466120254,0
GSM,624,2,23,36682,0,11.530162,3.806486,4582,67,1,1371134373,1408433870,0
GSM,624,2,50,16023,0,11.433481,3.225249,22003,37,1,1371138090,1430210369,0
GSM,624,2,50,12792,0,11.405545,3.024064,24432,81,1,1371138854,1382973138,0
GSM,624,2,50,12791,0,11.414154,3.054624,17187,89,1,1371139075,1430208966,0
GSM,624,2,50,12793,0,11.412982,3.042114,15774,50,1,1371139075,1430208858,0
GSM,624,2,50,3653,0,11.363666,2.948315,11879,63,1,1371139156,1430208556,0
GSM,624,2,50,16271,0,11.26343,2.918347,20548,82,1,1371139746,1445860978,0
GSM,624,2,50,41012,0,11.158037,2.91402,14910,73,1,1371140090,1382975553,0
GSM,624,2,50,16051,0,11.157891,2.915144,7720,70,1,1371140306,1422256123,0
GSM,624,2,50,16052,0,11.153688,2.911082,12285,193,1,1371140306,1422256123,0
GSM,624,2,50,40651,0,11.150087,2.898451,7835,114,1,1371143293,1382621177,0
GSM,624,2,6,39503,0,9.719467,4.054299,2914,4,1,1371188457,1425999379,0
GSM,624,2,6,15871,0,9.711502,4.058487,1000,5,1,1371188702,1480475058,0
GSM,624,2,6,39502,0,9.719467,4.054299,2914,4,1,1371188702,1381816902,0
GSM,624,2,6,15873,0,9.708618,4.056152,1000,10,1,1371188702,1480850866,0
GSM,624,2,6,15872,0,9.713023,4.058022,1694,13,1,1371188702,1480850866,0
GSM,624,2,6,30361,0,9.684386,4.07212,2287,11,1,1371188937,1378361652,0
GSM,624,2,11,30412,0,9.659317,4.090897,1209,5,1,1371189202,1425999379,0
GSM,624,2,11,30893,0,9.593239,4.111955,28458,60,1,1371190033,1425999379,0
GSM,624,2,46,34151,0,9.606858,4.176041,7730,10,1,1371190194,1381731317,0
GSM,624,2,46,6491,0,9.510457,4.140394,14876,102,1,1371190691,1477366717,0
GSM,624,2,46,8203,0,9.550477,4.147039,24467,93,1,1371190850,1485679474,0
GSM,624,2,46,34152,0,9.582138,4.194146,10920,24,1,1371191189,1377704008,0
GSM,624,2,46,6553,0,9.571878,4.177169,27762,32,1,1371191189,1487695965,0
GSM,624,2,46,802,0,9.568206,4.164945,42169,41,1,1371191189,1490114485,0
GSM,624,2,46,801,0,9.596987,4.199352,10346,16,1,1371191439,1490114485,0
GSM,624,2,46,803,0,9.598368,4.242783,7635,22,1,1371191439,1490114485,0
GSM,624,2,46,8201,0,9.608158,4.187923,6894,19,1,1371191439,1487695965,0
GSM,624,2,46,6042,0,9.592533,4.320257,13642,65,1,1371191935,1490114485,0
GSM,624,2,46,632,0,9.522177,4.208455,15345,3,1,1371191935,1444059129,0
GSM,624,2,46,33312,0,9.539762,4.156069,6447,7,1,1371192434,1377687643,0
GSM,624,2,16,10212,0,11.509689,3.880096,1174,20,1,1371196175,1477367742,0
GSM,624,2,11,14151,0,9.587313,4.12777,7663,56,1,1371199376,1427212946,0
GSM,624,2,6,30403,0,9.69053,4.072396,2381,14,1,1371201654,1381740407,0
GSM,624,2,6,35506,0,9.692345,4.071121,1039,8,1,1371201654,1378360354,0
GSM,624,2,46,15632,0,9.5862579345703,4.2166900634766,1000,1,1,1371189146,1371189146,0
GSM,624,2,46,13221,0,9.5574188232422,4.2166900634766,1000,1,1,1371189626,1371189626,0
GSM,624,2,46,33991,0,9.539566,4.202957,3479,3,1,1371209619,1373247721,0
GSM,624,2,46,6493,0,9.451142,4.132921,15022,49,1,1371209619,1451320752,0
GSM,624,2,46,34153,0,9.60434,4.223785,5661,6,1,1371217546,1373103422,0
GSM,624,2,11,39523,0,9.656557,4.093355,1012,21,1,1371225039,1381732563,0
GSM,624,2,5,30841,0,9.67717,4.045853,5089,5,1,1371225178,1377337345,0
GSM,624,2,6,39292,0,9.705048,4.060135,1000,2,1,1371227639,1425007323,0
GSM,624,2,50,11286,0,11.160278,2.893204,10935,60,1,1371386781,1422256123,0
GSM,624,2,50,41011,0,11.179705,2.931376,7813,16,1,1371386796,1380272418,0
GSM,624,2,50,11521,0,11.234692,2.923699,18980,68,1,1371387270,1382974648,0
GSM,624,2,50,3652,0,11.365126,2.947836,20692,84,1,1371387567,1445860978,0
GSM,624,2,24,12313,0,11.480461,3.336016,16898,66,1,1371389712,1468225864,0
GSM,624,2,7,15322,0,9.771309,4.050694,2362,8,1,1371835163,1479204887,0
GSM,624,1,140,957,0,15.03273,12.088738,1230,4,1,1372069039,1432610536,0
GSM,624,1,140,953,0,15.03067,12.086849,1343,8,1,1372069039,1474370736,0
GSM,624,1,140,959,0,15.028022,12.08447,1166,7,1,1372069044,1491940943,0
GSM,624,1,140,14163,0,15.032730102539,12.093887329102,1000,2,1,1372049275,1372049275,0
GSM,624,1,140,1592,0,15.026894,12.093888,3937,4,1,1372069085,1469880935,0
GSM,624,2,18,9343,0,11.522873,3.873917,2571,70,1,1372257381,1453901642,0
GSM,624,2,7,15932,0,9.751511,4.043732,2678,18,1,1372322332,1480933568,0
GSM,624,2,7,39652,0,9.753166,4.043022,2637,13,1,1372341082,1381820931,0
GSM,624,2,7,31061,0,9.77634,4.050557,5809,116,1,1372398461,1379990150,0
GSM,624,2,6,39291,0,9.710312,4.067001,1000,3,1,1372401661,1380389341,0
GSM,624,2,11,33512,0,9.666595,4.084854,1144,6,1,1372402880,1378272697,0
GSM,624,2,11,30973,0,9.614582,4.106999,4476,40,1,1372404939,1381739213,0
GSM,624,2,46,615,0,9.549729,4.162033,5854,5,1,1372407667,1378250806,0
GSM,624,2,46,15611,0,9.454425,4.233171,7777,2,1,1372408731,1444059129,0
GSM,624,2,46,6551,0,9.62883,4.1819,4076,6,1,1372414009,1479000075,0
GSM,624,2,5,30132,0,9.689255,4.036102,1000,4,1,1372421724,1375363690,0
GSM,624,2,5,2092,0,9.690236,4.034827,1000,7,1,1372421897,1482949411,0
GSM,624,2,5,30143,0,9.688431,4.032944,1000,5,1,1372421897,1380338171,0
GSM,624,2,5,323,0,9.689255,4.034042,1000,10,1,1372421897,1478137519,0
GSM,624,2,5,321,0,9.694159,4.03316,1000,14,1,1372421897,1481075336,0
GSM,624,2,5,7582,0,9.692551,4.036514,1000,5,1,1372421897,1478811049,0
GSM,624,2,9,7146,0,9.718826,4.021957,1881,15,1,1372423373,1485549408,0
GSM,624,2,7,39492,0,9.776415,4.051019,3538,47,1,1372662849,1379639142,0
GSM,624,2,21,9243,0,11.525767,3.857268,3128,65,1,1372663353,1468651029,0
GSM,624,2,7,7441,0,9.778519,4.053726,1000,3,1,1372664087,1449548481,0
GSM,624,2,9,8373,0,9.727982,4.034866,1000,10,1,1372673256,1482316136,0
GSM,624,2,9,39661,0,9.724732,4.038986,7755,30,1,1372673256,1379923971,0
GSM,624,2,12,39272,0,9.753456,4.002285,2434,8,1,1372698615,1376110646,0
GSM,624,2,12,30233,0,9.739199,4.034621,2070,19,1,1372755943,1380450347,0
GSM,624,2,9,31181,0,9.740524,4.035187,1229,6,1,1372756256,1378465910,0
GSM,624,2,9,7942,0,9.738968,4.021683,2412,5,1,1372756995,1459672864,0
GSM,624,2,7,15333,0,9.757135,4.043361,3969,14,1,1372779759,1481399837,0
GSM,624,2,12,30231,0,9.788835,4.060453,112575,40,1,1372830437,1382007637,0
GSM,624,2,9,30272,0,9.7304534912109,4.0409088134766,1000,2,1,1372838520,1372838520,0
GSM,624,2,9,13752,0,9.726792,4.01619,4596,6,1,1372856388,1460431417,0
GSM,624,2,9,31183,0,9.739609,4.030838,1000,3,1,1372857872,1375351444,0
GSM,624,2,25,36223,0,11.492733,3.840771,1842,182,1,1372940648,1419338108,0
GSM,624,2,6,39293,0,9.702988,4.063568,1000,4,1,1373027218,1425007323,0
GSM,624,2,46,631,0,9.526288,4.33022,14061,3,1,1373035111,1444059129,0
GSM,624,2,46,6212,0,9.5986175537109,4.3114471435547,1000,1,1,1373015072,1373015072,0
GSM,624,2,46,6041,0,9.577533,4.363718,32831,48,1,1373035214,1453034222,0
GSM,624,2,46,6043,0,9.574095,4.398161,9796,7,1,1373035356,1445643246,0
GSM,624,2,46,34552,0,9.5656585693359,4.4858551025391,1000,1,1,1373016523,1373016523,0
GSM,624,2,46,844,0,9.567032,4.434586,5703,3,1,1373036589,1373101909,0
GSM,624,2,46,843,0,9.580765,4.506798,3115,4,1,1373036589,1485679474,0
GSM,624,2,46,34551,0,9.613035,4.542161,9550,4,1,1373036589,1373100544,0
GSM,624,2,46,845,0,9.566445,4.449903,7824,117,1,1373036589,1445644212,0
GSM,624,2,46,13002,0,9.593811,4.522705,2236,6,1,1373036625,1485679474,0
GSM,624,2,46,13003,0,9.614066,4.548169,8988,8,1,1373036832,1485679474,0
GSM,624,2,46,13001,0,9.627904,4.561983,7802,46,1,1373036853,1485679474,0
GSM,624,2,46,38463,0,9.621963,4.554912,6777,7,1,1373037052,1373100809,0
GSM,624,2,46,38462,0,9.641189,4.574662,5217,3,1,1373037080,1373095442,0
GSM,624,2,46,38461,0,9.661331,4.594803,3678,3,1,1373037330,1373094987,0
GSM,624,2,46,6662,0,9.682663,4.639114,3476,5,1,1373037575,1463027044,0
GSM,624,2,46,812,0,9.700584,4.673996,6889,8,1,1373038587,1445235679,0
GSM,624,2,46,813,0,9.681473,4.644045,5706,21,1,1373038797,1445646289,0
GSM,624,2,46,6661,0,9.701026,4.67277,3332,28,1,1373038797,1463027044,0
GSM,624,2,46,811,0,9.726493,4.719458,8633,86,1,1373038797,1453031218,0
GSM,624,2,46,6663,0,9.687276,4.650731,3050,34,1,1373038797,1485679474,0
GSM,624,2,46,38453,0,9.721036,4.710486,3303,7,1,1373039040,1373092579,0
GSM,624,2,46,38452,0,9.721069,4.709473,3393,6,1,1373039040,1373093366,0
GSM,624,2,46,6002,0,9.723815,4.713593,5064,6,1,1373039040,1485679474,0
GSM,624,2,46,6003,0,9.73526,4.735108,6047,8,1,1373039527,1485679474,0
GSM,624,2,46,38451,0,9.756682,4.778916,10940,10,1,1373039527,1373092288,0
GSM,624,2,46,34172,0,9.784377,4.818925,8390,15,1,1373039548,1373091894,0
GSM,624,2,46,8712,0,9.806774,4.840627,10434,113,1,1373039772,1485679479,0
GSM,624,2,46,34173,0,9.783598,4.816407,8153,10,1,1373039772,1373092292,0
GSM,624,2,46,6001,0,9.75738,4.783205,6991,84,1,1373039772,1485679474,0
GSM,624,2,46,8713,0,9.794173,4.828538,9136,15,1,1373040260,1485679479,0
GSM,624,2,46,14272,0,9.861602,4.869971,16271,44,1,1373040260,1485679474,0
GSM,624,2,46,34171,0,9.846954,4.862595,5602,6,1,1373040751,1373091237,0
GSM,624,2,46,14271,0,9.885831,4.87417,11635,21,1,1373041043,1463027044,0
GSM,624,2,46,8013,0,9.911269,4.929886,7189,9,1,1373041242,1485679474,0
GSM,624,2,46,8711,0,9.853438,4.866106,10487,9,1,1373041242,1485679479,0
GSM,624,2,46,6342,0,9.891677,4.888504,4469,5,1,1373041242,1445235679,0
GSM,624,2,46,14273,0,9.862839,4.870377,3601,5,1,1373041242,1427767119,0
GSM,624,2,46,34362,0,9.925918,4.930344,1892,3,1,1373041325,1373090215,0
GSM,624,2,46,13902,0,9.919646,4.918179,6575,47,1,1373041489,1485679474,0
GSM,624,2,46,13903,0,9.903925,4.896844,6090,22,1,1373041489,1476830457,0
GSM,624,2,46,33872,0,9.930954,4.954147,4538,5,1,1373041489,1373077566,0
GSM,624,2,28,6103,0,9.951054,5.086233,7539,11,1,1373042471,1427212918,0
GSM,624,2,28,34163,0,9.948979,5.096197,8378,16,1,1373042717,1408433870,0
GSM,624,2,28,13292,0,9.95273,5.04579,8472,56,1,1373042717,1471575071,0
GSM,624,2,46,6391,0,9.944444,4.998739,5878,17,1,1373042717,1477322928,0
GSM,624,2,28,4596,0,9.949101,5.095695,8321,14,1,1373042965,1425999477,0
GSM,624,2,28,6762,0,9.958878,5.085983,2004,3,1,1373042965,1427767119,0
GSM,624,2,28,4595,0,9.94812,5.109604,5346,10,1,1373043692,1408433870,0
GSM,624,2,28,4594,0,9.949264,5.119858,4013,6,1,1373043692,1427767119,0
GSM,624,2,28,34162,0,9.949768,5.10878,9759,10,1,1373043692,1408433870,0
GSM,624,2,28,34161,0,9.948463,5.124436,3549,4,1,1373043692,1408433870,0
GSM,624,2,28,15093,0,10.093344,5.145727,16679,4,1,1373052247,1485679479,0
GSM,624,2,23,37143,0,11.492709,3.795656,9041,17,1,1373059038,1381850790,0
GSM,624,2,28,6102,0,9.95327,5.019379,3997,4,1,1373080562,1427767119,0
GSM,624,2,46,33871,0,9.94915,5.002899,2782,4,1,1373077830,1373077830,0
GSM,624,2,46,6393,0,9.934616,4.978409,1653,3,1,1373081147,1476632648,0
GSM,624,2,46,5681,0,9.9391937255859,4.9816131591797,1000,1,1,1373061114,1373061114,0
GSM,624,2,46,6341,0,9.904861,4.901962,4149,4,1,1373081653,1485679479,0
GSM,624,2,46,33883,0,9.913101,4.907455,1365,2,1,1373081883,1373090658,0
GSM,624,2,46,33882,0,9.923401,4.937668,2203,2,1,1373077254,1373077254,0
GSM,624,2,46,34361,0,9.922256,4.932633,4336,3,1,1373090658,1373090658,0
GSM,624,2,46,8011,0,9.924912,4.965683,1043,5,1,1373097264,1485679474,0
GSM,624,2,46,8012,0,9.929436,4.972578,1749,19,1,1373097264,1485679474,0
GSM,624,2,46,6392,0,9.932327,4.976578,1367,3,1,1373097508,1477322928,0
GSM,624,2,46,33881,0,9.95018,5.005646,2457,2,1,1373077830,1373077830,0
GSM,624,2,28,13293,0,9.951554,5.09285,3264,2,1,1373089420,1373089420,0
GSM,624,2,28,15593,0,9.967346,5.130616,2558,2,1,1373114138,1408433870,0
GSM,624,2,28,39933,0,10.046308,5.134056,10803,2,1,1373114867,1408433870,0
GSM,624,2,28,833,0,10.09848,5.092865,17428,2,1,1373119765,1445235658,0
GSM,624,2,46,13901,0,9.927325,4.954049,2015,14,1,1373119765,1477322928,0
GSM,624,2,46,34363,0,9.919281,4.920502,2969,2,1,1373090658,1373090658,0
GSM,624,2,46,6343,0,9.9076080322266,4.8964691162109,1000,1,1,1373090658,1373090658,0
GSM,624,2,15,12872,0,11.646616,3.850233,9433,13,1,1373125805,1445485328,0
GSM,624,2,11,30413,0,9.635353,4.099875,5266,16,1,1373135928,1381739445,0
GSM,624,2,23,9411,0,11.532211,3.822647,1000,15,1,1373143667,1477251616,0
GSM,624,2,11,31161,0,9.659729,4.089146,1443,8,1,1373144677,1381739902,0
GSM,624,2,18,37353,0,11.53733,3.900334,2735,11,1,1373161277,1382268072,0
GSM,624,2,18,185,0,11.529351,3.873547,3015,145,1,1373161277,1451403341,0
GSM,624,2,18,9203,0,11.514519,3.896243,3656,111,1,1373161562,1484622297,0
GSM,624,2,7,39651,0,9.748931,4.042032,2225,11,1,1373261161,1381820938,0
GSM,624,2,11,30972,0,9.645584,4.094742,3244,20,1,1373282174,1423112839,0
GSM,624,2,11,14153,0,9.550721,4.141257,24331,57,1,1373282185,1427212946,0
GSM,624,2,46,6492,0,9.425088,4.124296,10459,50,1,1373282191,1451320752,0
GSM,624,2,46,14211,0,9.377989,4.102451,13499,32,1,1373282191,1429002101,0
GSM,624,2,46,33982,0,9.38562,4.067413,2028,10,1,1373282193,1374555063,0
GSM,624,2,46,33983,0,9.354035,4.083756,5361,20,1,1373282203,1378276438,0
GSM,624,2,46,6031,0,9.374537,4.102577,18569,30,1,1373282440,1429002101,0
GSM,624,2,46,6593,0,9.4599151611328,4.1356658935547,1000,1,1,1373249142,1373249142,0
GSM,624,2,46,14213,0,9.322058,4.08834,6355,13,1,1373282440,1429002101,0
GSM,624,2,46,6842,0,9.374496,4.108201,6395,5,1,1373282440,1433856074,0
GSM,624,2,46,33981,0,9.361038,4.079704,2008,4,1,1373282440,1378276442,0
GSM,624,2,46,33192,0,9.34442,4.081561,15529,10,1,1373282440,1378261198,0
GSM,624,2,46,14171,0,9.395218,4.115067,5630,9,1,1373282440,1378251921,0
GSM,624,2,7,30345,0,9.743009,4.062881,1000,7,1,1373293543,1380809493,0
GSM,624,2,7,6681,0,9.775647,4.049086,2328,22,1,1373346433,1379162478,0
GSM,624,2,9,7941,0,9.740982,4.033127,1003,6,1,1373387811,1380385847,0
GSM,624,2,9,30255,0,9.73526,4.025803,1000,2,1,1373458365,1374040206,0
GSM,624,2,9,7943,0,9.7332,4.026352,1000,5,1,1373458503,1485225355,0
GSM,624,2,7,7883,0,9.735947,4.037613,1000,5,1,1373473853,1478060518,0
GSM,624,2,7,15862,0,9.777718,4.051094,1000,12,1,1373476316,1474873113,0
GSM,624,2,7,39653,0,9.746418,4.044685,1000,8,1,1373531067,1381765507,0
GSM,624,2,7,39023,0,9.758682,4.041977,3943,9,1,1373531067,1382954690,0
GSM,624,2,5,30662,0,9.682388,4.024429,4004,8,1,1373560898,1380338163,0
GSM,624,2,11,38992,0,9.685528,4.0825,6124,7,1,1373560898,1381731313,0
GSM,624,2,5,7252,0,9.684105,4.029579,1262,8,1,1373561118,1480475058,0
GSM,624,2,5,7253,0,9.680786,4.030151,6133,12,1,1373561118,1480475058,0
GSM,624,2,13,39432,0,9.754829,4.070778,3134,4,1,1373564797,1377943202,0
GSM,624,2,5,30142,0,9.690628,4.025803,1000,2,1,1373625217,1377078052,0
GSM,624,2,11,4132,0,9.678956,4.101334,3939,2,1,1373629632,1381731317,0
GSM,624,2,16,9261,0,11.513329,3.871548,2280,40,1,1373631451,1479792804,0
GSM,624,2,6,31003,0,9.717178,4.082108,3383,3,1,1373641420,1375099901,0
GSM,624,2,7,15931,0,9.749985,4.040909,2056,9,1,1373641420,1480933568,0
GSM,624,2,16,9255,0,11.517285,3.87997,2875,99,1,1373646166,1484489857,0
GSM,624,2,25,9523,0,11.497998,3.846416,2824,243,1,1373647391,1430639509,0
GSM,624,2,25,7052,0,11.486112,3.845646,1165,102,1,1373649123,1470466316,0
GSM,624,2,16,4562,0,11.50177,3.878632,1000,18,1,1373746663,1444904003,0
GSM,624,2,25,36233,0,11.483343,3.851375,2914,142,1,1373753545,1409064136,0
GSM,624,2,25,9923,0,11.493504,3.848867,3714,113,1,1373753822,1479545195,0
GSM,624,2,25,10462,0,11.482961,3.850172,2341,73,1,1373753822,1430454049,0
GSM,624,2,25,37701,0,11.483146,3.854867,4150,70,1,1373753822,1383047400,0
GSM,624,2,25,7053,0,11.48455,3.849456,1525,102,1,1373765284,1471355357,0
GSM,624,2,25,37702,0,11.484672,3.848546,3511,81,1,1373765470,1383047400,0
GSM,624,2,25,9553,0,11.500474,3.853772,4402,145,1,1373800363,1479032384,0
GSM,624,2,25,9593,0,11.500118,3.849675,3954,111,1,1373800544,1473734484,0
GSM,624,2,16,10182,0,11.517361,3.874322,1814,59,1,1373893772,1479053501,0
GSM,624,2,25,9591,0,11.501343,3.848367,2220,44,1,1373908681,1430294832,0
GSM,624,2,25,9001,0,11.493803,3.855958,4501,31,1,1373919796,1478748969,0
GSM,624,2,5,2161,0,9.670715,4.026489,1000,2,1,1373989337,1437228038,0
GSM,624,2,5,30842,0,9.68355,4.018091,7439,13,1,1373989337,1381741252,0
GSM,624,2,5,30092,0,9.678268,4.029923,1000,2,1,1373969868,1373969868,0
GSM,624,2,5,2022,0,9.677353,4.031296,1000,3,1,1373989683,1480475058,0
GSM,624,2,5,30663,0,9.677582,4.025459,6703,8,1,1373989683,1377337933,0
GSM,624,2,5,2024,0,9.682846,4.033127,1000,3,1,1373992905,1480475058,0
GSM,624,2,5,7251,0,9.682781,4.035023,1000,7,1,1373992905,1480475058,0
GSM,624,2,18,36271,0,11.538467,3.893051,1403,18,1,1374045471,1408433870,0
GSM,624,2,16,37422,0,11.518001,3.874502,1446,46,1,1374049477,1383027189,0
