radio,mcc,mnc,lac,cid,cgi,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region
UMTS,624,2,1005,36135,624023ED8D27,0,9.613724,3.922119,4629,2,1,1484624308,1485045976,0,POINT (9.613724000000001 3.922119),Douala,Littoral
UMTS,624,2,1005,36136,624023ED8D28,0,9.599304,3.882294,2354,2,1,1484624308,1485045976,0,POINT (9.599304 3.882294),Douala,Littoral
UMTS,624,2,1005,36138,624023ED8D2A,0,9.627456665,3.866500854,1000,1,1,1485045976,1485045976,0,POINT (9.6274566650391 3.8665008544922),Douala,Littoral
UMTS,624,2,1005,36139,624023ED8D2B,0,9.621277,3.878174,1000,2,1,1484624308,1485045976,0,POINT (9.621277000000001 3.878174),Douala,Littoral
UMTS,624,2,1005,36140,624023ED8D2C,0,9.62059021,3.870620728,1000,1,1,1484577726,1484577726,0,POINT (9.6205902099609 3.8706207275391),Douala,Littoral
UMTS,624,2,1005,36141,624023ED8D2D,0,9.628143,3.867188,1000,2,1,1484624308,1485045976,0,POINT (9.628143 3.867188),Douala,Littoral
UMTS,624,2,1005,36154,624023ED8D3A,0,9.694747925,4.04914856,1000,1,1,1454847378,1454847378,0,POINT (9.6947479248047 4.0491485595703),Douala,Littoral
UMTS,624,2,1005,36163,624023ED8D43,0,9.604454,4.107857,1000,4,1,1453992236,1453992236,0,POINT (9.604453999999999 4.107857),Bonaberi,Littoral
UMTS,624,2,1005,36165,624023ED8D45,0,9.593811,4.113693,1000,2,1,1456387198,1474299349,0,POINT (9.593811000000001 4.113693),Bonaberi,Littoral
UMTS,624,2,1005,36166,624023ED8D46,0,9.604110718,4.108200073,1000,2,1,1451320752,1451320752,0,POINT (9.6041107177734 4.1082000732422),Bonaberi,Littoral
UMTS,624,2,1005,36168,624023ED8D48,0,9.591751,4.115067,1000,2,1,1456387197,1474299125,0,POINT (9.591751 4.115067),Dibombari,Littoral
UMTS,624,2,1005,36174,624023ED8D4E,0,9.656295776,4.065628052,1000,1,1,1450234894,1450234894,0,POINT (9.6562957763672 4.0656280517578),Bonaberi,Littoral
UMTS,624,2,1005,36421,624023ED8E45,0,9.153671265,4.014816284,1000,1,1,1466565004,1466565004,0,POINT (9.1536712646484 4.0148162841797),Limbe,South-West
UMTS,624,2,1005,36593,624023ED8EF1,0,9.696121,4.034958,1000,3,1,1478582238,1480524386,0,POINT (9.696121 4.034958),Douala,Littoral
UMTS,624,2,1005,36594,624023ED8EF2,0,9.692001343,4.029922485,1000,1,1,1479713133,1479713133,0,POINT (9.6920013427734 4.0299224853516),Douala,Littoral
UMTS,624,2,1005,36646,624023ED8F26,0,9.688568,4.042282,1000,2,1,1475651269,1475689788,0,POINT (9.688568 4.042282),Douala,Littoral
UMTS,624,2,1005,36687,624023ED8F4F,0,9.694061,4.037476,1000,2,1,1475770558,1479893143,0,POINT (9.694061 4.037476),Douala,Littoral
UMTS,624,2,1005,36688,624023ED8F50,0,9.686508179,4.035415649,1000,1,1,1475809269,1475809269,0,POINT (9.6865081787109 4.0354156494141),Douala,Littoral
UMTS,624,2,1005,36702,624023ED8F5E,0,9.690628052,4.046401978,1000,1,1,1476596247,1476596247,0,POINT (9.6906280517578 4.0464019775391),Douala,Littoral
UMTS,624,2,1005,37138,624023ED9112,0,9.283173,4.155716,1000,10,1,1464826868,1467705441,0,POINT (9.283173 4.155716),Buea,South-West
UMTS,624,2,1005,37139,624023ED9113,0,9.292374,4.155579,1000,2,1,1462014443,1467943340,0,POINT (9.292374000000001 4.155579),Buea,South-West
UMTS,624,2,1005,37142,624023ED9116,0,9.303359985,4.146652222,1000,1,1,1469870315,1469870315,0,POINT (9.3033599853516 4.1466522216797),Mutengene,South-West
UMTS,624,2,1005,37143,624023ED9117,0,9.300613403,4.154891968,1000,1,1,1471286258,1471286258,0,POINT (9.3006134033203 4.1548919677734),Buea,South-West
UMTS,624,2,1005,37144,624023ED9118,0,9.293746948,4.153518677,1000,1,1,1477131019,1477131019,0,POINT (9.2937469482422 4.1535186767578),Buea,South-West
UMTS,624,2,1005,37145,624023ED9119,0,9.303359985,4.146652222,1000,1,1,1469870274,1469870274,0,POINT (9.3033599853516 4.1466522216797),Mutengene,South-West
UMTS,624,2,1005,37146,624023ED911A,0,9.301986694,4.148025513,1000,2,1,1471484997,1483664003,0,POINT (9.3019866943359 4.1480255126953),Mutengene,South-West
UMTS,624,2,1005,37147,624023ED911B,0,9.292373657,4.153518677,1000,2,1,1470920979,1477131019,0,POINT (9.2923736572266 4.1535186767578),Buea,South-West
UMTS,624,2,1005,37158,624023ED9126,0,9.201243,4.028876,1000,2,1,1482142003,1505876201,0,POINT (9.201243 4.028876),Limbe,South-West
UMTS,624,2,1005,37159,624023ED9127,0,9.209919,4.014047,1000,5,1,1471975526,1505872335,0,POINT (9.209919000000001 4.014047),Limbe,South-West
UMTS,624,2,1005,37185,624023ED9141,0,9.911628,2.961288,1000,19,1,1479654482,1505846083,0,POINT (9.911628 2.961288),Kribi,South
UMTS,624,2,1005,37186,624023ED9142,0,9.916191,2.953606,1000,4,1,1474265388,1479028453,0,POINT (9.916191 2.953606),Kribi,South
UMTS,624,2,1005,37187,624023ED9143,0,9.916172,2.94768,1000,3,1,1469997434,1505803426,0,POINT (9.916172 2.94768),Kribi,South
UMTS,624,2,1005,37225,624023ED9169,0,10.54344177,5.146408081,1000,1,1,1480830897,1480830897,0,POINT (10.543441772461 5.1464080810547),Bangangte,West
UMTS,624,2,1005,37226,624023ED916A,0,10.54481506,5.142288208,1000,1,1,1474956103,1474956103,0,POINT (10.544815063477 5.1422882080078),Bangangte,West
UMTS,624,2,1005,37227,624023ED916B,0,10.52284241,5.139541626,1000,1,1,1481370519,1481370519,0,POINT (10.522842407227 5.1395416259766),Bangangte,West
UMTS,624,2,1005,37229,624023ED916D,0,10.542755,5.142288,1000,2,1,1474996982,1482212534,0,POINT (10.542755 5.142288),Bangangte,West
UMTS,624,2,1005,37231,624023ED916F,0,10.51872253,5.149154663,1000,1,1,1474956144,1474956144,0,POINT (10.51872253418 5.1491546630859),Bangangte,West
UMTS,624,2,1005,37258,624023ED918A,0,9.933014,2.988968,2032,2,1,1467912463,1482903735,0,POINT (9.933014 2.988968),Kribi,South
UMTS,624,2,1005,37259,624023ED918B,0,9.916238,2.973704,1000,1,1,1505801656,1505801656,0,POINT (9.916238 2.973704),Kribi,South
UMTS,624,2,1005,37261,624023ED918D,0,9.91252,2.960225,1169,10,1,1466885349,1505838859,0,POINT (9.912519999999999 2.960225),Kribi,South
UMTS,624,2,1005,37262,624023ED918E,0,9.943313599,3.004074097,1000,1,1,1482903735,1482903735,0,POINT (9.9433135986328 3.0040740966797),Kribi,South
UMTS,624,2,1005,37263,624023ED918F,0,9.916252,2.973164,1000,3,1,1505796522,1505796522,0,POINT (9.916252 2.973164),Kribi,South
UMTS,624,2,1005,37264,624023ED9190,0,9.911894,2.955895,1843,6,1,1505836865,1505839224,0,POINT (9.911894 2.955895),Kribi,South
UMTS,624,2,1005,37285,624023ED91A5,0,9.204483,4.039078,1000,3,1,1462522802,1484557851,0,POINT (9.204483 4.039078),Limbe,South-West
UMTS,624,2,1005,37287,624023ED91A7,0,9.19524,4.025974,1000,4,1,1472131806,1505876171,0,POINT (9.19524 4.025974),Limbe,South-West
UMTS,624,2,1005,37288,624023ED91A8,0,9.216704,4.051412,1876,3,1,1482926859,1494230866,0,POINT (9.216704 4.051412),Limbe,South-West
UMTS,624,2,1005,37291,624023ED91AB,0,9.19693,4.033356,1000,2,1,1469128317,1484557851,0,POINT (9.19693 4.033355999999999),Limbe,South-West
UMTS,624,2,1005,37346,624023ED91E2,0,9.613723755,4.230422974,1000,1,1,1475076733,1475076733,0,POINT (9.6137237548828 4.2304229736328),Dibombari,Littoral
UMTS,624,2,1005,37347,624023ED91E3,0,9.613723755,4.231796265,1000,1,1,1482212534,1482212534,0,POINT (9.6137237548828 4.2317962646484),Dibombari,Littoral
UMTS,624,2,1005,37351,624023ED91E7,0,9.613723755,4.230422974,1000,1,1,1481218597,1481218597,0,POINT (9.6137237548828 4.2304229736328),Dibombari,Littoral
UMTS,624,2,1005,37398,624023ED9216,0,9.565658569,4.502334595,1000,1,1,1475825054,1475825054,0,POINT (9.5656585693359 4.5023345947266),Mbanga,Littoral
UMTS,624,2,1005,37399,624023ED9217,0,9.566345,4.498901,1000,2,1,1472338634,1475825054,0,POINT (9.566345 4.498901),Mbanga,Littoral
UMTS,624,2,1005,37402,624023ED921A,0,9.576645,4.511261,1564,2,1,1472720867,1486560375,0,POINT (9.576644999999999 4.511261),Mbanga,Littoral
UMTS,624,2,1005,37403,624023ED921B,0,9.565659,4.492722,1000,2,1,1472678594,1475825054,0,POINT (9.565659 4.492722000000001),Ndom,Littoral
UMTS,624,2,1005,37404,624023ED921C,0,9.56703186,4.500961304,1000,1,1,1475490228,1475490228,0,POINT (9.5670318603516 4.5009613037109),Mbanga,Littoral
UMTS,624,2,1005,37465,624023ED9259,0,10.08338928,2.718429565,1000,1,1,1490428826,1490428826,0,POINT (10.083389282227 2.7184295654297),Kribi,South
UMTS,624,2,1005,37468,624023ED925C,0,10.08338928,2.717056274,1000,1,1,1490428826,1490428826,0,POINT (10.083389282227 2.7170562744141),Kribi,South
UMTS,624,2,1005,37492,624023ED9274,0,10.69999695,5.033798218,1000,1,1,1474340129,1474340129,0,POINT (10.699996948242 5.0337982177734),Tonga,West
UMTS,624,2,1005,37493,624023ED9275,0,10.71098328,4.967880249,1000,1,1,1474340129,1474340129,0,POINT (10.710983276367 4.9678802490234),Tonga,West
UMTS,624,2,1005,37611,624023ED92EB,0,9.692001343,4.03678894,1000,1,1,1480524386,1480524386,0,POINT (9.6920013427734 4.0367889404297),Douala,Littoral
UMTS,624,2,1005,37646,624023ED930E,0,9.683761597,4.034042358,1000,1,1,1479478176,1479478176,0,POINT (9.6837615966797 4.0340423583984),Douala,Littoral
UMTS,624,2,1005,37647,624023ED930F,0,9.682388306,4.034042358,1000,3,1,1474020467,1476161039,0,POINT (9.6823883056641 4.0340423583984),Douala,Littoral
UMTS,624,2,1005,37648,624023ED9310,0,9.682388306,4.038162231,1000,1,1,1474005274,1474005274,0,POINT (9.6823883056641 4.0381622314453),Douala,Littoral
UMTS,624,2,1005,37649,624023ED9311,0,9.682388306,4.034042358,1000,3,1,1474020467,1480762542,0,POINT (9.6823883056641 4.0340423583984),Douala,Littoral
UMTS,624,2,1005,37746,624023ED9372,0,9.744186401,4.043655396,1000,1,1,1464776239,1464776239,0,POINT (9.7441864013672 4.0436553955078),Douala,Littoral
UMTS,624,2,1005,37748,624023ED9374,0,10.157547,3.779983521,1000,1,1,1489887775,1489887775,0,POINT (10.15754699707 3.7799835205078),Edea,Littoral
UMTS,624,2,1005,37751,624023ED9377,0,10.129623,3.801041,1000,3,1,1481655149,1490064878,0,POINT (10.129623 3.801041000000001),Edea,Littoral
UMTS,624,2,1005,37752,624023ED9378,0,10.1259613,3.80607605,1000,1,1,1481614125,1481614125,0,POINT (10.125961303711 3.8060760498047),Edea,Littoral
UMTS,624,2,1005,37758,624023ED937E,0,10.123215,3.784103,1000,2,1,1483120082,1490245940,0,POINT (10.123215 3.784103),Edea,Littoral
UMTS,624,2,1005,37759,624023ED937F,0,10.12870789,3.777236938,1000,1,1,1490245940,1490245940,0,POINT (10.128707885742 3.7772369384766),Edea,Littoral
UMTS,624,2,1005,37801,624023ED93A9,0,9.693374634,4.024429321,1000,1,1,1473493581,1473493581,0,POINT (9.6933746337891 4.0244293212891),Douala,Littoral
UMTS,624,2,1005,37804,624023ED93AC,0,9.631576538,4.099960327,1000,1,1,1475909645,1475909645,0,POINT (9.6315765380859 4.0999603271484),Bonaberi,Littoral
UMTS,624,2,1005,37805,624023ED93AD,0,9.623337,4.10408,1000,3,1,1473637875,1474956103,0,POINT (9.623336999999999 4.104080000000001),Bonaberi,Littoral
UMTS,624,2,1005,37812,624023ED93B4,0,9.679641724,4.028549194,1000,1,1,1479294603,1479294603,0,POINT (9.6796417236328 4.0285491943359),Douala,Littoral
UMTS,624,2,1005,37919,624023ED941F,0,10.22758484,5.264511108,1000,1,1,1473510802,1473510802,0,POINT (10.227584838867 5.2645111083984),Bafang,West
UMTS,624,2,1005,37921,624023ED9421,0,10.22758484,5.264511108,1000,1,1,1471269481,1471269481,0,POINT (10.227584838867 5.2645111083984),Bafang,West
UMTS,624,2,1005,37922,624023ED9422,0,10.1877594,5.164260864,1000,1,1,1487404595,1487404595,0,POINT (10.187759399414 5.1642608642578),Bafang,West
UMTS,624,2,1005,37923,624023ED9423,0,10.22758484,5.261764526,1000,1,1,1473469184,1473469184,0,POINT (10.227584838867 5.2617645263672),Bafang,West
UMTS,624,2,1005,37924,624023ED9424,0,10.22758484,5.264511108,1000,1,1,1471269440,1471269440,0,POINT (10.227584838867 5.2645111083984),Bafang,West
UMTS,624,2,1005,37925,624023ED9425,0,10.17814636,5.157394409,1000,1,1,1485427394,1485427394,0,POINT (10.178146362305 5.1573944091797),Bafang,West
UMTS,624,2,1005,37988,624023ED9464,0,10.84968567,4.774246216,1000,1,1,1481968273,1481968273,0,POINT (10.849685668945 4.7742462158203),Ndikinimeki,Centre
UMTS,624,2,1005,37992,624023ED9468,0,10.84968567,4.774246216,1000,1,1,1474340129,1474340129,0,POINT (10.849685668945 4.7742462158203),Ndikinimeki,Centre
UMTS,624,2,1005,37993,624023ED9469,0,10.84968567,4.774246216,1000,1,1,1481968273,1481968273,0,POINT (10.849685668945 4.7742462158203),Ndikinimeki,Centre
UMTS,624,2,1005,38119,624023ED94E7,0,9.699554,4.017563,1000,2,1,1479736375,1480308153,0,POINT (9.699553999999999 4.017563),Douala,Littoral
UMTS,624,2,1005,38135,624023ED94F7,0,9.691315,4.049835,1000,2,1,1482484115,1484374886,0,POINT (9.691314999999999 4.049835),Douala,Littoral
UMTS,624,2,1005,38137,624023ED94F9,0,9.683761597,4.043655396,1000,1,1,1473756913,1473756913,0,POINT (9.6837615966797 4.0436553955078),Douala,Littoral
UMTS,624,2,1005,38193,624023ED9531,0,9.644852,4.094467,1000,3,1,1476382239,1476447260,0,POINT (9.644852 4.094467),Bonaberi,Littoral
UMTS,624,2,1005,38237,624023ED955D,0,9.64805603,4.094467163,1000,1,1,1475825054,1475825054,0,POINT (9.6480560302734 4.0944671630859),Bonaberi,Littoral
UMTS,624,2,1005,38272,624023ED9580,0,10.133185,3.807977,1000,2,1,1481655150,1492540200,0,POINT (10.133185 3.807977),Edea,Littoral
UMTS,624,2,1005,38273,624023ED9581,0,10.09849548,3.817062378,1000,1,1,1475751166,1475751166,0,POINT (10.098495483398 3.8170623779297),Edea,Littoral
UMTS,624,2,1005,38274,624023ED9582,0,10.0957489,3.822555542,1000,1,1,1470189247,1470189247,0,POINT (10.095748901367 3.8225555419922),Edea,Littoral
UMTS,624,2,1005,38275,624023ED9583,0,9.214096,4.01001,1000,2,1,1472241928,1480639161,0,POINT (9.214096000000001 4.01001),Limbe,South-West
UMTS,624,2,1005,38276,624023ED9584,0,9.209976196,4.006576538,1000,2,1,1471249627,1481963352,0,POINT (9.2099761962891 4.0065765380859),Limbe,South-West
UMTS,624,2,1005,38277,624023ED9585,0,9.209976196,4.017562866,1000,1,1,1471953955,1471953955,0,POINT (9.2099761962891 4.0175628662109),Limbe,South-West
UMTS,624,2,1005,38278,624023ED9586,0,10.13008118,3.800582886,1000,1,1,1481614125,1481614125,0,POINT (10.130081176758 3.8005828857422),Edea,Littoral
UMTS,624,2,1005,38279,624023ED9587,0,10.131454,3.79715,1000,2,1,1479124020,1481614125,0,POINT (10.131454 3.79715),Edea,Littoral
UMTS,624,2,1005,38281,624023ED9589,0,10.13008118,3.799209595,1000,2,1,1481655151,1483096532,0,POINT (10.130081176758 3.7992095947266),Edea,Littoral
UMTS,624,2,1005,38291,624023ED9593,0,9.194857,4.02914,1000,4,1,1470942579,1505876223,0,POINT (9.194857000000001 4.02914),Limbe,South-West
UMTS,624,2,1005,38292,624023ED9594,0,9.208024,4.014188,1000,11,1,1471975526,1492540200,0,POINT (9.208024 4.014188),Limbe,South-West
UMTS,624,2,1005,38293,624023ED9595,0,9.209976196,4.012069702,1000,1,1,1480639161,1480639161,0,POINT (9.2099761962891 4.0120697021484),Limbe,South-West
UMTS,624,2,1005,38295,624023ED9597,0,9.20929,4.00795,1000,2,1,1481986076,1482120971,0,POINT (9.209289999999999 4.00795),Limbe,South-West
UMTS,624,2,1005,38302,624023ED959E,0,9.191585,4.024442,1429,4,1,1505876182,1505876182,0,POINT (9.191585 4.024442),Limbe,South-West
UMTS,624,2,1005,38335,624023ED95BF,0,9.126506,4.012363,1000,4,1,1493876407,1493876407,0,POINT (9.126505999999999 4.012363),Limbe,South-West
UMTS,624,2,1005,38336,624023ED95C0,0,9.099978,4.028818,1000,3,1,1505373116,1505373175,0,POINT (9.099978 4.028818),Limbe,South-West
UMTS,624,2,1005,38417,624023ED9611,0,9.911582,2.945366,1074,5,1,1505834634,1505836101,0,POINT (9.911582000000001 2.945366),Kribi,South
UMTS,624,2,1005,38418,624023ED9612,0,9.911584,2.93926,1000,14,1,1505799720,1505834543,0,POINT (9.911584 2.93926),Kribi,South
UMTS,624,2,1005,38419,624023ED9613,0,9.907608032,2.938156128,1000,1,1,1474014582,1474014582,0,POINT (9.9076080322266 2.9381561279297),Kribi,South
UMTS,624,2,1005,38422,624023ED9616,0,9.918636,2.975351,1000,4,1,1505810087,1505813844,0,POINT (9.918635999999999 2.975351),Kribi,South
UMTS,624,2,1005,38423,624023ED9617,0,9.912638,2.962613,1141,18,1,1505820519,1505836803,0,POINT (9.912638000000001 2.962613),Kribi,South
UMTS,624,2,1005,38424,624023ED9618,0,9.921340942,2.957382202,1000,1,1,1470122492,1470122492,0,POINT (9.9213409423828 2.9573822021484),Kribi,South
UMTS,624,2,1005,38428,624023ED961C,0,9.915044,2.971567,1000,2,1,1505820338,1505820338,0,POINT (9.915044 2.971567),Kribi,South
UMTS,624,2,1005,38429,624023ED961D,0,9.917883,2.975656,1859,14,1,1471333642,1505838187,0,POINT (9.917883 2.975656),Kribi,South
UMTS,624,2,1005,38655,624023ED96FF,0,9.260787964,4.154891968,1000,1,1,1473353633,1473353633,0,POINT (9.2607879638672 4.1548919677734),Buea,South-West
UMTS,624,2,1005,39662,624023ED9AEE,0,9.233322144,4.142532349,1000,1,1,1473679536,1473679536,0,POINT (9.2333221435547 4.1425323486328),Buea,South-West
UMTS,624,2,1005,39663,624023ED9AEF,0,9.233322144,4.142532349,1000,1,1,1473675354,1473675354,0,POINT (9.2333221435547 4.1425323486328),Buea,South-West
UMTS,624,2,1005,39665,624023ED9AF1,0,9.233322144,4.142532349,1000,1,1,1473679782,1473679782,0,POINT (9.2333221435547 4.1425323486328),Buea,South-West
UMTS,624,2,1005,39666,624023ED9AF2,0,9.233322144,4.142532349,1000,1,1,1473679312,1473679312,0,POINT (9.2333221435547 4.1425323486328),Buea,South-West
UMTS,624,2,1005,39667,624023ED9AF3,0,9.233322144,4.142532349,1000,1,1,1473672565,1473672565,0,POINT (9.2333221435547 4.1425323486328),Buea,South-West
UMTS,624,2,1005,39671,624023ED9AF7,0,9.233322144,4.142532349,1000,1,1,1473679618,1473679618,0,POINT (9.2333221435547 4.1425323486328),Buea,South-West
UMTS,624,2,1005,39672,624023ED9AF8,0,9.24156189,4.142532349,1000,1,1,1470982733,1470982733,0,POINT (9.2415618896484 4.1425323486328),Buea,South-West
UMTS,624,2,1005,39698,624023ED9B12,0,10.840759,3.88092,1000,2,1,1482926859,1488888359,0,POINT (10.840759 3.88092),Eseka,Centre
UMTS,624,2,1005,39772,624023ED9B5C,0,9.443435669,4.636917114,1000,1,1,1476019410,1476019410,0,POINT (9.4434356689453 4.6369171142578),Kumba,South-West
UMTS,624,2,1005,39773,624023ED9B5D,0,9.455795288,4.610824585,1000,1,1,1475119829,1475119829,0,POINT (9.4557952880859 4.6108245849609),Kumba,South-West
UMTS,624,2,1005,39774,624023ED9B5E,0,9.455795288,4.610824585,1000,1,1,1479094423,1479094423,0,POINT (9.4557952880859 4.6108245849609),Kumba,South-West
UMTS,624,2,1005,39783,624023ED9B67,0,9.874649048,4.00932312,1000,1,1,1477366717,1477366717,0,POINT (9.8746490478516 4.0093231201172),Douala,Littoral
UMTS,624,2,1005,39787,624023ED9B6B,0,9.914474487,3.983230591,1000,1,1,1488888359,1488888359,0,POINT (9.9144744873047 3.9832305908203),Douala,Littoral
UMTS,624,2,1005,39792,624023ED9B70,0,9.3156,4.089494,1000,5,1,1474020467,1493718779,0,POINT (9.3156 4.089494),Mutengene,South-West
UMTS,624,2,1005,39798,624023ED9B76,0,9.925460815,4.925308228,1000,2,1,1476745046,1476745046,0,POINT (9.9254608154297 4.9253082275391),Nkongsamba,Littoral
UMTS,624,2,1005,39960,624023ED9C18,0,9.623336792,3.999710083,1000,1,1,1484577726,1484577726,0,POINT (9.6233367919922 3.9997100830078),Bonaberi,Littoral
UMTS,624,2,1005,39963,624023ED9C1B,0,9.623336792,3.999710083,1000,1,1,1484577726,1484577726,0,POINT (9.6233367919922 3.9997100830078),Bonaberi,Littoral
UMTS,624,2,1005,39966,624023ED9C1E,0,9.623336792,3.999710083,1000,1,1,1484577726,1484577726,0,POINT (9.6233367919922 3.9997100830078),Bonaberi,Littoral
UMTS,624,2,1005,65535,624023EDFFFF,0,9.209976196,4.005203247,1000,1,1,1470803252,1470803252,0,POINT (9.2099761962891 4.0052032470703),Limbe,South-West
UMTS,624,2,1004,30911,624023EC78BF,0,11.53907776,3.921432495,1000,1,1,1456840818,1456840818,0,POINT (11.539077758789 3.9214324951172),Yaounde,Centre
UMTS,624,2,1004,30912,624023EC78C0,0,11.53358459,3.907699585,1000,1,1,1453257249,1453257249,0,POINT (11.533584594727 3.9076995849609),Yaounde,Centre
UMTS,624,2,1004,30913,624023EC78C1,0,11.52946472,3.918685913,1000,1,1,1436202275,1436202275,0,POINT (11.52946472168 3.9186859130859),Yaounde,Centre
UMTS,624,2,1004,30915,624023EC78C3,0,11.53358459,3.91456604,1000,1,1,1435571146,1435571146,0,POINT (11.533584594727 3.9145660400391),Yaounde,Centre
UMTS,624,2,1004,30917,624023EC78C5,0,11.56242371,3.889846802,1000,1,1,1465187554,1465187554,0,POINT (11.562423706055 3.8898468017578),Yaounde,Centre
UMTS,624,2,1004,30918,624023EC78C6,0,11.563797,3.889846802,1000,1,1,1465216125,1465216125,0,POINT (11.56379699707 3.8898468017578),Yaounde,Centre
UMTS,624,2,1004,30919,624023EC78C7,0,11.56242371,3.889846802,1000,4,1,1465207838,1470626598,0,POINT (11.562423706055 3.8898468017578),Yaounde,Centre
UMTS,624,2,1004,30921,624023EC78C9,0,11.56242371,3.889846802,1000,4,1,1465211770,1465432142,0,POINT (11.562423706055 3.8898468017578),Yaounde,Centre
UMTS,624,2,1004,30923,624023EC78CB,0,11.56242371,3.889846802,1000,2,1,1470611754,1470762161,0,POINT (11.562423706055 3.8898468017578),Yaounde,Centre
UMTS,624,2,1004,30931,624023EC78D3,0,11.508081,3.808823,1383,7,1,1466420793,1474473777,0,POINT (11.508081 3.808823),Yaounde,Centre
UMTS,624,2,1004,30932,624023EC78D4,0,11.50749207,3.801956177,1000,1,1,1466504235,1466504235,0,POINT (11.50749206543 3.8019561767578),Yaounde,Centre
UMTS,624,2,1004,30934,624023EC78D6,0,11.50474548,3.810195923,1000,3,1,1471158759,1474473777,0,POINT (11.504745483398 3.8101959228516),Yaounde,Centre
UMTS,624,2,1004,30935,624023EC78D7,0,11.503372,3.801956,1000,2,1,1463052510,1471137939,0,POINT (11.503372 3.801956),Yaounde,Centre
UMTS,624,2,1004,30944,624023EC78E0,0,11.51298523,3.913192749,1000,1,1,1430839621,1430839621,0,POINT (11.512985229492 3.9131927490234),Yaounde,Centre
UMTS,624,2,1004,30945,624023EC78E1,0,11.51985168,3.904953003,1000,1,1,1444709011,1444709011,0,POINT (11.51985168457 3.9049530029297),Yaounde,Centre
UMTS,624,2,1004,30948,624023EC78E4,0,11.51023865,3.896713257,1000,1,1,1444400483,1444400483,0,POINT (11.510238647461 3.8967132568359),Yaounde,Centre
UMTS,624,2,1004,30951,624023EC78E7,0,9.670028687,4.588851929,1000,1,1,1432690226,1432690226,0,POINT (9.6700286865234 4.5888519287109),Penja,Littoral
UMTS,624,2,1004,30953,624023EC78E9,0,11.52534485,3.87336731,1000,1,1,1437028172,1437028172,0,POINT (11.525344848633 3.8733673095703),Yaounde,Centre
UMTS,624,2,1004,30954,624023EC78EA,0,11.53495789,3.869247437,1000,1,1,1445419154,1445419154,0,POINT (11.534957885742 3.8692474365234),Yaounde,Centre
UMTS,624,2,1004,30955,624023EC78EB,0,11.53770447,3.866500854,1000,1,1,1455345049,1455345049,0,POINT (11.537704467773 3.8665008544922),Yaounde,Centre
UMTS,624,2,1004,30956,624023EC78EC,0,11.52534485,3.87336731,1000,1,1,1437028172,1437028172,0,POINT (11.525344848633 3.8733673095703),Yaounde,Centre
UMTS,624,2,1004,30965,624023EC78F5,0,11.49238586,3.795089722,1000,2,1,1466424543,1470367081,0,POINT (11.492385864258 3.7950897216797),Yaounde,Centre
UMTS,624,2,1004,30968,624023EC78F8,0,11.49147,3.794632,1000,3,1,1466424543,1477501867,0,POINT (11.49147 3.794632),Yaounde,Centre
UMTS,624,2,1004,30973,624023EC78FD,0,11.51161194,3.895339966,1000,1,1,1433155189,1433155189,0,POINT (11.511611938477 3.8953399658203),Yaounde,Centre
UMTS,624,2,1004,30975,624023EC78FF,0,11.51161194,3.891220093,1000,1,1,1429869904,1429869904,0,POINT (11.511611938477 3.8912200927734),Yaounde,Centre
UMTS,624,2,1004,30976,624023EC7900,0,11.52259827,3.895339966,1000,1,1,1433155217,1433155217,0,POINT (11.522598266602 3.8953399658203),Yaounde,Centre
UMTS,624,2,1004,30991,624023EC790F,0,11.51023865,3.880233765,1000,1,1,1430202333,1430202333,0,POINT (11.510238647461 3.8802337646484),Yaounde,Centre
UMTS,624,2,1004,30994,624023EC7912,0,11.51023865,3.880233765,1000,1,1,1430202333,1430202333,0,POINT (11.510238647461 3.8802337646484),Yaounde,Centre
UMTS,624,2,1004,30997,624023EC7915,0,11.53907776,3.87336731,1000,1,1,1445419154,1445419154,0,POINT (11.539077758789 3.8733673095703),Yaounde,Centre
UMTS,624,2,1004,30998,624023EC7916,0,11.53770447,3.867874146,1000,1,1,1455345049,1455345049,0,POINT (11.537704467773 3.8678741455078),Yaounde,Centre
UMTS,624,2,1004,30999,624023EC7917,0,11.53083801,3.888473511,1000,1,1,1436936066,1436936066,0,POINT (11.530838012695 3.8884735107422),Yaounde,Centre
UMTS,624,2,1004,31002,624023EC791A,0,11.53770447,3.869247437,1000,1,1,1453554505,1453554505,0,POINT (11.537704467773 3.8692474365234),Yaounde,Centre
UMTS,624,2,1004,31003,624023EC791B,0,11.53083801,3.88710022,1000,1,1,1436936066,1436936066,0,POINT (11.530838012695 3.8871002197266),Yaounde,Centre
UMTS,624,2,1004,31011,624023EC7923,0,11.52259827,3.892593384,1000,1,1,1442852890,1442852890,0,POINT (11.522598266602 3.8925933837891),Yaounde,Centre
UMTS,624,2,1004,31012,624023EC7924,0,11.51573181,3.882980347,1000,1,1,1447832554,1447832554,0,POINT (11.515731811523 3.8829803466797),Yaounde,Centre
UMTS,624,2,1004,31013,624023EC7925,0,11.51161194,3.888473511,1000,1,1,1447832554,1447832554,0,POINT (11.511611938477 3.8884735107422),Yaounde,Centre
UMTS,624,2,1004,31014,624023EC7926,0,11.52671814,3.880233765,1000,1,1,1442724492,1442724492,0,POINT (11.526718139648 3.8802337646484),Yaounde,Centre
